=== BAI 6 - UOC LUONG GOC ROLL / PITCH / YAW ===
Cam bien: MPU6500 | 100Hz | Kalman Filter
Time_ms,Roll_Accel,Pitch_Accel,Roll_Gyro,Pitch_Gyro,Yaw_Gyro,Roll_KF,Pitch_KF,Yaw_KF
0,-0.05,-0.05,-0.00,0.00,-0.00,-0.00,0.00,-0.00
10,-0.52,0.09,-0.00,0.00,-0.00,-0.00,0.00,-0.00
20,0.08,0.33,0.00,0.00,-0.00,-0.00,0.00,-0.00
30,-0.36,0.07,0.00,0.00,-0.00,0.00,0.00,-0.00
40,0.19,-0.41,0.00,0.00,0.00,0.00,0.00,0.00
50,-0.08,0.11,0.00,0.00,-0.00,0.00,0.00,-0.00
60,0.20,-0.42,-0.00,0.00,-0.00,-0.00,0.00,-0.00
70,0.31,0.19,-0.00,0.00,-0.00,-0.00,0.00,-0.00
80,-0.03,-0.08,-0.00,0.00,-0.00,-0.00,0.00,-0.00
90,0.12,0.18,-0.00,0.00,-0.00,-0.00,0.00,-0.00
100,-0.16,0.14,-0.00,0.00,-0.00,-0.00,0.00,-0.00
110,-0.38,0.22,-0.00,0.00,-0.00,-0.00,0.01,-0.00
120,0.50,-0.03,-0.00,0.00,-0.00,-0.00,0.00,-0.00
130,-0.51,0.01,-0.00,0.00,-0.00,-0.00,0.00,-0.00
140,0.20,0.65,-0.00,0.00,-0.00,-0.00,0.01,-0.00
150,-0.29,0.27,-0.00,0.00,-0.00,-0.00,0.01,-0.00
160,-0.25,-0.08,-0.00,0.00,-0.00,-0.01,0.01,-0.00
170,0.15,0.33,-0.00,0.00,-0.00,-0.01,0.01,-0.00
180,0.38,0.25,-0.00,0.00,-0.00,-0.00,0.01,-0.00
190,0.13,0.34,-0.00,0.00,-0.00,-0.00,0.01,-0.00
200,0.56,0.03,-0.00,0.00,-0.00,0.00,0.01,-0.00
210,0.50,0.23,-0.00,0.00,-0.00,0.01,0.01,-0.00
220,0.19,-0.15,-0.00,0.00,0.00,0.01,0.01,0.00
230,-0.37,-0.12,-0.00,-0.00,0.00,0.01,0.01,0.00
240,0.03,-0.35,-0.00,-0.00,0.00,0.01,0.01,0.00
250,0.00,0.64,-0.00,0.00,0.00,0.01,0.01,0.00
260,-0.04,0.09,-0.00,-0.00,0.00,0.01,0.01,0.00
270,0.21,0.43,0.00,-0.00,0.00,0.01,0.02,0.00
280,-0.44,0.05,0.00,0.00,0.00,0.00,0.02,0.00
290,0.11,-0.44,0.00,0.00,0.00,0.01,0.01,0.00
300,0.51,-0.01,-0.00,0.00,0.00,0.01,0.01,0.00
310,0.17,-0.20,0.00,0.00,0.00,0.01,0.01,0.00
320,0.45,0.17,0.00,0.00,0.00,0.02,0.02,0.00
330,-0.10,0.03,0.00,0.00,0.00,0.02,0.02,0.00
340,0.42,-0.14,0.00,0.00,0.00,0.02,0.01,0.00
350,-0.21,0.24,0.00,0.00,0.00,0.02,0.02,0.00
360,-0.07,-0.42,0.00,0.00,0.00,0.02,0.01,0.00
370,0.18,0.14,0.00,0.00,0.00,0.02,0.01,0.00
380,-0.25,0.11,0.00,0.00,0.00,0.02,0.02,0.00
390,0.24,-0.09,0.00,0.01,0.00,0.02,0.02,0.00
400,0.78,-0.12,0.00,0.01,0.00,0.03,0.01,0.00
410,0.02,-0.08,0.00,0.00,0.00,0.03,0.01,0.00
420,-0.06,0.49,0.00,0.00,0.00,0.03,0.02,0.00
430,-0.30,-0.42,-0.00,0.00,0.00,0.02,0.01,0.00
440,0.45,-0.07,-0.00,0.00,0.01,0.03,0.01,0.01
450,0.16,-0.55,-0.00,0.01,0.01,0.03,0.00,0.01
460,0.20,0.09,-0.00,0.00,0.01,0.03,0.00,0.01
470,0.18,0.16,-0.00,0.00,0.01,0.03,0.01,0.01
480,-0.40,0.18,-0.00,0.00,0.01,0.02,0.01,0.01
490,0.53,0.02,-0.00,0.00,0.01,0.03,0.01,0.01
500,-0.24,0.43,-0.00,0.00,0.01,0.03,0.01,0.01
510,-0.01,0.17,-0.00,0.00,0.01,0.03,0.02,0.01
520,0.53,-0.39,-0.00,0.00,0.01,0.04,0.01,0.01
530,-0.47,-0.63,-0.00,0.00,0.01,0.03,0.00,0.01
540,0.12,-0.22,-0.01,0.00,0.01,0.03,-0.01,0.01
550,0.13,0.28,-0.01,0.00,0.01,0.03,-0.00,0.01
560,-0.05,-0.19,-0.01,0.00,0.01,0.03,-0.00,0.01
570,0.05,0.07,-0.01,0.00,0.01,0.03,-0.00,0.01
580,0.60,0.01,-0.01,0.00,0.01,0.04,-0.00,0.01
590,-0.44,-0.04,-0.01,0.00,0.01,0.03,-0.00,0.01
600,0.36,-0.20,-0.01,0.00,0.01,0.04,-0.01,0.01
610,0.15,-0.21,-0.00,0.00,0.01,0.04,-0.01,0.01
620,0.19,-0.11,-0.00,0.00,0.01,0.05,-0.01,0.01
630,-0.71,-0.32,-0.00,0.00,0.01,0.03,-0.02,0.01
640,0.63,-0.58,-0.00,0.00,0.01,0.04,-0.03,0.01
650,0.09,-0.32,-0.00,0.00,0.01,0.05,-0.04,0.01
660,0.10,-0.20,-0.00,0.00,0.01,0.05,-0.04,0.01
670,-0.50,0.09,0.00,0.00,0.01,0.04,-0.04,0.01
680,0.07,-0.19,0.00,0.00,0.01,0.04,-0.04,0.01
690,0.62,0.22,0.00,0.00,0.01,0.05,-0.04,0.01
700,0.43,-0.04,0.00,0.00,0.01,0.06,-0.04,0.01
710,-0.04,0.21,0.00,0.00,0.01,0.06,-0.03,0.01
720,-0.04,-0.24,0.00,0.00,0.01,0.06,-0.04,0.01
730,0.30,-0.01,0.00,0.00,0.01,0.06,-0.04,0.01
740,-0.54,-0.11,0.00,0.00,0.01,0.05,-0.04,0.01
750,0.10,-0.13,0.00,0.00,0.01,0.05,-0.04,0.01
760,-0.06,-0.23,0.00,0.00,0.01,0.05,-0.05,0.01
770,0.17,0.20,0.00,0.00,0.01,0.05,-0.04,0.01
780,0.40,-0.22,0.00,0.00,0.01,0.06,-0.04,0.01
790,0.00,-0.33,0.00,0.00,0.01,0.06,-0.05,0.01
800,-0.23,0.07,-0.00,0.00,0.01,0.05,-0.05,0.01
810,-0.20,0.29,0.00,0.00,0.01,0.05,-0.04,0.01
820,0.24,-0.42,0.00,0.00,0.01,0.05,-0.05,0.01
830,0.07,0.01,0.00,0.00,0.01,0.05,-0.05,0.01
840,-0.42,0.20,0.00,0.00,0.01,0.04,-0.04,0.01
850,0.01,-0.02,0.00,0.00,0.01,0.04,-0.04,0.01
860,0.29,0.18,0.00,0.01,0.01,0.05,-0.03,0.01
870,-0.01,0.00,0.00,0.00,0.01,0.05,-0.04,0.01
880,-0.51,-0.72,0.00,0.00,0.01,0.03,-0.05,0.01
890,-0.30,-0.06,0.00,0.00,0.01,0.02,-0.05,0.01
900,0.46,-0.28,0.00,0.00,0.01,0.03,-0.06,0.01
910,0.50,0.03,-0.00,0.00,0.01,0.04,-0.06,0.01
920,0.25,0.11,-0.00,0.00,0.01,0.05,-0.05,0.01
930,-0.05,0.05,0.00,0.00,0.01,0.05,-0.05,0.01
940,-0.37,0.19,0.00,0.00,0.01,0.04,-0.05,0.01
950,0.37,-0.37,-0.00,0.00,0.01,0.05,-0.05,0.01
960,-0.03,0.02,-0.00,0.01,0.01,0.04,-0.05,0.01
970,-0.69,-0.41,-0.00,0.00,0.01,0.03,-0.06,0.01
980,0.05,0.19,-0.00,0.01,0.01,0.03,-0.05,0.01
990,0.45,-0.14,-0.00,0.00,0.01,0.04,-0.06,0.01
1000,-0.06,-0.05,-0.00,0.01,0.01,0.03,-0.06,0.01
1010,0.09,0.21,-0.00,0.01,0.01,0.04,-0.05,0.01
1020,0.07,0.24,-0.00,0.01,0.01,0.04,-0.04,0.01
1030,-0.66,-0.00,0.00,0.01,0.01,0.02,-0.04,0.01
1040,0.32,-0.00,-0.00,0.01,0.01,0.03,-0.04,0.01
1050,-0.48,0.18,-0.00,0.01,0.01,0.01,-0.04,0.01
1060,0.37,0.30,-0.00,0.01,0.01,0.02,-0.03,0.01
1070,-0.57,0.19,-0.00,0.01,0.01,0.01,-0.02,0.01
1080,0.38,-0.66,0.00,0.01,0.01,0.02,-0.04,0.01
1090,0.49,0.27,-0.00,0.01,0.01,0.03,-0.03,0.01
1100,-0.18,-0.37,0.00,0.01,0.01,0.02,-0.04,0.01
1110,-0.38,0.58,0.00,0.01,0.01,0.02,-0.02,0.01
1120,-0.30,0.12,0.00,0.01,0.01,0.01,-0.02,0.01
1130,-0.53,0.56,0.00,0.01,0.01,-0.01,-0.00,0.01
1140,-0.10,-0.29,0.00,0.00,0.01,-0.01,-0.01,0.01
1150,0.63,-0.31,0.00,0.00,0.01,0.01,-0.02,0.01
1160,-0.08,0.54,0.00,0.00,0.01,0.00,-0.01,0.01
1170,-0.18,-0.38,0.00,0.00,0.01,-0.00,-0.02,0.01
1180,0.13,-0.14,0.00,0.00,0.01,0.00,-0.02,0.01
1190,0.61,-0.07,0.00,0.01,0.01,0.02,-0.02,0.01
1200,0.48,0.23,0.00,0.01,0.01,0.03,-0.01,0.01
1210,-0.47,-0.50,0.00,0.01,0.01,0.02,-0.03,0.01
1220,-0.11,-0.22,0.00,0.01,0.01,0.01,-0.03,0.01
1230,-0.07,-0.01,0.00,0.01,0.01,0.01,-0.03,0.01
1240,-0.00,0.14,0.00,0.01,0.00,0.01,-0.03,0.00
1250,-0.13,0.08,0.00,0.00,0.00,0.00,-0.02,0.00
1260,0.42,-0.05,0.00,0.00,0.01,0.02,-0.02,0.01
1270,0.24,0.02,0.00,0.00,0.01,0.02,-0.02,0.01
1280,0.44,-0.06,0.00,0.00,0.01,0.03,-0.03,0.01
1290,-0.30,0.25,0.00,0.00,0.01,0.02,-0.02,0.01
1300,0.05,0.08,0.00,0.00,0.01,0.03,-0.02,0.01
1310,-0.32,0.35,0.00,0.00,0.01,0.02,-0.00,0.01
1320,-0.27,-0.09,0.00,0.00,0.01,0.01,-0.01,0.01
1330,-0.48,0.05,0.00,0.00,0.01,-0.01,-0.01,0.01
1340,-0.65,0.20,0.00,0.00,0.01,-0.02,-0.00,0.01
1350,-0.33,-0.04,0.00,0.00,0.01,-0.04,-0.00,0.01
1360,-0.11,-0.14,0.00,0.00,0.01,-0.04,-0.00,0.01
1370,0.01,-0.19,0.00,0.00,0.01,-0.04,-0.01,0.01
1380,-0.11,-0.29,-0.00,0.00,0.01,-0.04,-0.02,0.01
1390,-0.48,-0.35,-0.00,0.00,0.01,-0.06,-0.03,0.01
1400,-0.46,-0.49,-0.00,0.00,0.01,-0.07,-0.04,0.01
1410,0.26,-0.00,-0.00,0.00,0.01,-0.06,-0.04,0.01
1420,-0.20,-0.40,-0.00,-0.00,0.01,-0.06,-0.05,0.01
1430,0.01,0.29,-0.00,-0.00,0.01,-0.06,-0.04,0.01
1440,0.75,0.39,-0.00,-0.00,0.01,-0.04,-0.03,0.01
1450,-0.42,-0.10,-0.00,-0.00,0.01,-0.05,-0.03,0.01
1460,-0.50,0.07,-0.00,-0.00,0.01,-0.06,-0.03,0.01
1470,-0.25,-0.12,-0.00,-0.00,0.01,-0.07,-0.03,0.01
1480,-0.33,-0.48,-0.00,0.00,0.01,-0.08,-0.05,0.01
1490,0.82,0.14,-0.00,-0.00,0.01,-0.06,-0.04,0.01
1500,-0.41,0.66,-0.00,0.00,0.01,-0.07,-0.02,0.01
1510,-0.04,-0.28,-0.00,0.00,0.01,-0.07,-0.03,0.01
1520,0.02,-0.39,-0.00,0.00,0.01,-0.07,-0.04,0.01
1530,-0.24,-0.40,-0.00,0.00,0.01,-0.07,-0.05,0.01
1540,-0.20,-0.13,-0.00,0.00,0.01,-0.07,-0.05,0.01
1550,-0.05,0.62,-0.00,0.00,0.01,-0.08,-0.03,0.01
1560,0.20,-0.29,-0.00,0.00,0.01,-0.07,-0.04,0.01
1570,0.66,0.21,-0.00,0.00,0.01,-0.05,-0.03,0.01
1580,0.37,-0.16,-0.00,-0.00,0.01,-0.03,-0.04,0.01
1590,0.61,-0.56,-0.00,-0.00,0.01,-0.01,-0.06,0.01
1600,-0.06,0.23,-0.00,-0.00,0.01,-0.02,-0.05,0.01
1610,0.01,-0.25,-0.00,-0.00,0.01,-0.02,-0.06,0.01
1620,-0.30,0.07,-0.00,-0.00,0.01,-0.03,-0.05,0.01
1630,-0.11,0.01,-0.00,-0.00,0.01,-0.03,-0.05,0.01
1640,0.13,-0.26,-0.00,-0.00,0.01,-0.02,-0.06,0.01
1650,-0.05,0.32,-0.00,-0.01,0.01,-0.03,-0.05,0.01
1660,0.27,-0.21,-0.00,-0.01,0.01,-0.02,-0.05,0.01
1670,-0.35,-0.09,-0.00,-0.01,0.01,-0.03,-0.06,0.01
1680,-0.28,0.37,-0.01,-0.01,0.01,-0.04,-0.04,0.01
1690,-0.55,-0.18,-0.01,-0.01,0.01,-0.05,-0.05,0.01
1700,0.07,-0.05,-0.00,-0.01,0.01,-0.05,-0.05,0.01
1710,-0.58,-0.01,-0.00,-0.01,0.01,-0.07,-0.05,0.01
1720,0.26,-0.22,-0.01,-0.01,0.01,-0.06,-0.05,0.01
1730,0.18,-0.07,-0.00,-0.01,0.01,-0.05,-0.05,0.01
1740,-0.57,-0.20,-0.00,-0.01,0.01,-0.07,-0.06,0.01
1750,-0.35,0.04,-0.00,-0.01,0.02,-0.07,-0.05,0.02
1760,-0.01,0.21,-0.00,-0.01,0.02,-0.07,-0.05,0.02
1770,-0.31,0.17,-0.00,-0.01,0.02,-0.08,-0.04,0.02
1780,-0.24,-0.23,-0.00,-0.01,0.02,-0.08,-0.05,0.02
1790,0.33,-0.20,-0.00,-0.01,0.02,-0.07,-0.05,0.02
1800,0.29,-0.01,0.00,-0.01,0.02,-0.06,-0.05,0.02
1810,0.45,-0.18,-0.00,-0.01,0.02,-0.05,-0.05,0.02
1820,-0.76,0.01,-0.00,-0.01,0.02,-0.07,-0.05,0.02
1830,-0.20,-0.25,-0.00,-0.01,0.02,-0.07,-0.06,0.02
1840,-0.36,-0.45,-0.00,-0.01,0.02,-0.08,-0.07,0.02
1850,-0.24,-0.34,-0.00,-0.01,0.02,-0.09,-0.08,0.02
1860,-0.16,0.45,-0.00,-0.01,0.01,-0.09,-0.06,0.01
1870,-0.23,-0.61,-0.00,-0.01,0.01,-0.10,-0.08,0.01
1880,0.18,-0.29,-0.00,-0.01,0.01,-0.09,-0.09,0.01
1890,0.15,0.15,-0.00,-0.01,0.01,-0.08,-0.08,0.01
1900,-0.16,-0.77,-0.00,-0.01,0.01,-0.08,-0.10,0.01
1910,0.46,0.35,-0.00,-0.01,0.01,-0.07,-0.09,0.01
1920,-0.22,-0.33,0.00,-0.01,0.01,-0.07,-0.10,0.01
1930,0.16,0.57,0.00,-0.01,0.01,-0.07,-0.08,0.01
1940,0.02,0.10,0.00,-0.01,0.01,-0.06,-0.08,0.01
1950,0.34,0.43,0.00,-0.01,0.01,-0.05,-0.06,0.01
1960,0.60,0.34,0.00,-0.01,0.01,-0.03,-0.05,0.01
1970,-0.51,0.28,0.00,-0.01,0.01,-0.04,-0.04,0.01
1980,-0.14,0.07,0.00,-0.01,0.01,-0.05,-0.04,0.01
1990,-0.03,-0.21,0.00,-0.01,0.01,-0.05,-0.04,0.01
2000,0.43,0.25,0.00,-0.01,0.01,-0.04,-0.03,0.01
2010,0.27,0.05,0.00,-0.01,0.01,-0.03,-0.03,0.01
2020,-0.26,-0.34,0.00,-0.01,0.01,-0.03,-0.04,0.01
2030,-0.25,0.25,0.00,-0.01,0.01,-0.04,-0.03,0.01
2040,0.06,0.19,0.00,-0.01,0.01,-0.04,-0.02,0.01
2050,0.60,0.55,0.00,-0.01,0.01,-0.02,-0.00,0.01
2060,-0.00,0.17,0.00,-0.01,0.01,-0.02,0.00,0.01
2070,0.06,0.02,0.00,-0.01,0.01,-0.01,0.00,0.01
2080,-0.02,-0.34,0.00,-0.01,0.01,-0.01,-0.01,0.01
2090,-0.41,0.26,0.00,-0.01,0.01,-0.03,0.00,0.01
2100,0.15,-0.55,0.00,-0.01,0.01,-0.02,-0.02,0.01
2110,-0.03,-0.28,0.00,-0.01,0.01,-0.02,-0.02,0.01
2120,0.12,-0.06,0.00,-0.01,0.01,-0.02,-0.02,0.01
2130,0.11,-0.24,0.00,-0.01,0.02,-0.01,-0.03,0.02
2140,-0.38,-0.06,0.00,-0.01,0.02,-0.02,-0.03,0.02
2150,-0.65,-0.28,0.00,-0.01,0.02,-0.04,-0.04,0.02
2160,-0.24,0.06,0.00,-0.01,0.02,-0.05,-0.04,0.02
2170,0.08,-0.37,0.00,-0.01,0.02,-0.05,-0.05,0.02
2180,0.12,-0.05,0.00,-0.01,0.02,-0.04,-0.05,0.02
2190,0.33,0.14,0.00,-0.01,0.02,-0.03,-0.04,0.02
2200,-0.09,0.13,0.00,-0.01,0.02,-0.03,-0.04,0.02
2210,-0.70,-0.13,-0.00,-0.01,0.02,-0.06,-0.04,0.02
2220,-0.21,-0.09,-0.00,-0.01,0.02,-0.06,-0.04,0.02
2230,0.43,-0.32,0.00,-0.01,0.02,-0.05,-0.05,0.02
2240,0.53,-0.63,0.00,-0.01,0.02,-0.03,-0.07,0.02
2250,-0.06,0.48,0.00,-0.01,0.02,-0.03,-0.05,0.02
2260,-0.09,-0.23,0.00,-0.01,0.02,-0.03,-0.06,0.02
2270,-0.33,-0.13,0.00,-0.01,0.02,-0.04,-0.06,0.02
2280,-0.01,-0.19,-0.00,-0.01,0.02,-0.04,-0.06,0.02
2290,0.41,0.06,-0.00,-0.01,0.02,-0.03,-0.06,0.02
2300,0.27,0.32,-0.00,-0.01,0.02,-0.02,-0.05,0.02
2310,-0.34,-0.21,-0.00,-0.01,0.02,-0.03,-0.05,0.02
2320,-0.26,0.10,-0.00,-0.01,0.02,-0.04,-0.05,0.02
2330,-0.09,-0.30,-0.00,-0.01,0.02,-0.04,-0.06,0.02
2340,0.05,0.15,-0.00,-0.01,0.02,-0.04,-0.05,0.02
2350,0.03,0.12,-0.00,-0.01,0.02,-0.03,-0.05,0.02
2360,0.32,-0.44,0.00,-0.01,0.02,-0.02,-0.06,0.02
2370,0.02,0.49,0.00,-0.01,0.02,-0.02,-0.04,0.02
2380,-0.09,-0.28,0.00,-0.01,0.02,-0.02,-0.05,0.02
2390,0.56,-0.39,-0.00,-0.01,0.02,-0.01,-0.06,0.02
2400,0.15,-0.17,-0.00,-0.01,0.02,-0.00,-0.06,0.02
2410,0.18,-0.13,-0.00,-0.01,0.02,0.00,-0.06,0.02
2420,0.32,0.22,0.00,-0.01,0.02,0.02,-0.06,0.02
2430,-0.64,0.08,-0.00,-0.01,0.02,-0.01,-0.05,0.02
2440,-0.47,-0.28,-0.00,-0.01,0.02,-0.02,-0.06,0.02
2450,-0.40,0.01,-0.00,-0.02,0.02,-0.03,-0.06,0.02
2460,-0.46,-0.16,-0.00,-0.02,0.02,-0.05,-0.06,0.02
2470,-0.14,0.28,-0.00,-0.02,0.02,-0.05,-0.05,0.02
2480,0.39,0.12,-0.00,-0.02,0.02,-0.04,-0.05,0.02
2490,0.23,0.50,-0.00,-0.02,0.02,-0.03,-0.03,0.02
2500,-0.39,-0.01,-0.00,-0.02,0.02,-0.04,-0.03,0.02
2510,-0.23,0.15,-0.00,-0.02,0.02,-0.05,-0.02,0.02
2520,0.07,0.08,-0.00,-0.01,0.02,-0.04,-0.02,0.02
2530,0.46,-0.17,-0.00,-0.01,0.02,-0.03,-0.02,0.02
2540,-0.40,0.13,-0.00,-0.01,0.02,-0.04,-0.02,0.02
2550,0.35,-0.20,-0.00,-0.01,0.02,-0.03,-0.02,0.02
2560,0.14,0.05,-0.00,-0.01,0.02,-0.02,-0.02,0.02
2570,-0.50,0.47,-0.00,-0.01,0.02,-0.04,-0.01,0.02
2580,0.20,0.20,-0.00,-0.02,0.02,-0.03,-0.00,0.02
2590,0.30,0.22,-0.00,-0.02,0.02,-0.02,0.01,0.02
2600,0.20,-0.38,-0.00,-0.02,0.02,-0.01,-0.01,0.02
2610,-0.39,-0.18,-0.00,-0.02,0.02,-0.02,-0.01,0.02
2620,0.10,0.18,-0.00,-0.02,0.02,-0.02,-0.01,0.02
2630,0.19,0.48,0.00,-0.02,0.02,-0.01,0.01,0.02
2640,0.37,-0.50,0.00,-0.02,0.02,0.00,-0.00,0.02
2650,-0.18,-0.12,0.00,-0.02,0.02,-0.00,-0.01,0.02
2660,0.08,-0.16,0.00,-0.02,0.02,-0.00,-0.01,0.02
2670,-0.23,-0.22,0.00,-0.02,0.02,-0.01,-0.02,0.02
2680,-0.29,-0.05,0.00,-0.02,0.02,-0.02,-0.02,0.02
2690,-0.29,0.76,0.00,-0.02,0.02,-0.03,0.01,0.02
2700,-0.32,0.23,0.00,-0.02,0.02,-0.03,0.01,0.02
2710,-0.18,-0.00,0.00,-0.02,0.02,-0.04,0.01,0.02
2720,0.54,0.33,0.00,-0.02,0.02,-0.02,0.02,0.02
2730,-0.28,0.13,0.00,-0.02,0.02,-0.03,0.02,0.02
2740,0.07,0.30,0.00,-0.02,0.02,-0.02,0.03,0.02
2750,0.14,0.08,0.01,-0.02,0.02,-0.02,0.04,0.02
2760,0.61,-0.23,0.01,-0.02,0.02,0.00,0.03,0.02
2770,0.22,0.21,0.00,-0.02,0.02,0.01,0.04,0.02
2780,-0.03,0.01,0.01,-0.02,0.02,0.01,0.04,0.02
2790,-0.38,-0.05,0.00,-0.02,0.02,-0.01,0.03,0.02
2800,-0.03,0.08,0.00,-0.02,0.02,-0.01,0.04,0.02
2810,0.05,0.31,0.00,-0.02,0.02,-0.01,0.05,0.02
2820,0.01,0.16,0.00,-0.02,0.02,-0.01,0.05,0.02
2830,0.36,-0.06,0.00,-0.02,0.02,0.00,0.05,0.02
2840,-0.41,-0.05,0.00,-0.02,0.02,-0.01,0.05,0.02
2850,0.25,-0.52,0.00,-0.02,0.02,-0.00,0.03,0.02
2860,0.08,-0.25,0.00,-0.02,0.02,0.00,0.02,0.02
2870,-0.57,-0.04,0.00,-0.02,0.02,-0.01,0.02,0.02
2880,0.28,0.43,-0.00,-0.02,0.02,-0.01,0.03,0.02
2890,-0.47,0.45,0.00,-0.02,0.02,-0.02,0.04,0.02
2900,0.22,0.05,0.00,-0.02,0.02,-0.01,0.05,0.02
2910,-0.10,-0.21,0.00,-0.02,0.02,-0.01,0.04,0.02
2920,-0.38,0.38,0.00,-0.02,0.02,-0.02,0.05,0.02
2930,0.24,0.35,0.00,-0.02,0.02,-0.02,0.06,0.02
2940,0.40,-0.05,0.00,-0.02,0.02,-0.01,0.06,0.02
2950,-0.08,-0.02,-0.00,-0.02,0.02,-0.01,0.06,0.02
2960,-0.30,-0.07,0.00,-0.02,0.02,-0.02,0.05,0.02
2970,0.45,-0.38,0.00,-0.02,0.02,-0.00,0.04,0.02
2980,0.22,-0.19,0.00,-0.02,0.02,0.01,0.03,0.02
2990,-0.11,0.36,0.00,-0.02,0.02,0.00,0.04,0.02
3000,-0.56,-0.94,0.12,-0.02,0.02,0.10,0.02,0.02
3010,0.04,0.89,0.34,-0.02,0.02,0.31,0.04,0.02
3020,-0.42,-0.31,0.57,-0.02,0.02,0.51,0.03,0.02
3030,1.53,-0.61,0.79,-0.02,0.02,0.76,0.01,0.02
3040,0.90,0.27,1.02,-0.02,0.02,0.98,0.02,0.02
3050,1.71,-0.03,1.24,-0.02,0.02,1.22,0.01,0.02
3060,1.00,1.22,1.47,-0.02,0.02,1.43,0.05,0.02
3070,0.96,0.49,1.69,-0.02,0.02,1.63,0.07,0.02
3080,2.15,-0.41,1.92,-0.02,0.02,1.87,0.05,0.02
3090,1.64,0.53,2.14,-0.02,0.02,2.08,0.07,0.02
3100,2.48,-0.64,2.36,-0.02,0.02,2.31,0.05,0.02
3110,3.42,0.70,2.59,-0.02,0.02,2.56,0.07,0.02
3120,1.79,-0.25,2.82,-0.02,0.02,2.76,0.06,0.02
3130,2.92,-0.95,3.04,-0.02,0.02,2.98,0.03,0.02
3140,4.14,-0.14,3.26,-0.02,0.02,3.23,0.03,0.02
3150,4.56,0.15,3.49,-0.02,0.02,3.49,0.03,0.02
3160,2.20,0.51,3.71,-0.02,0.02,3.67,0.05,0.02
3170,4.17,-0.39,3.94,-0.02,0.03,3.90,0.03,0.03
3180,5.12,-0.66,4.16,-0.02,0.03,4.16,0.01,0.03
3190,4.16,-0.23,4.39,-0.02,0.03,4.38,0.01,0.03
3200,4.88,-0.12,4.62,-0.02,0.03,4.61,0.00,0.03
3210,3.90,-0.96,4.84,-0.02,0.03,4.81,-0.03,0.03
3220,4.37,-0.57,5.06,-0.02,0.02,5.01,-0.05,0.02
3230,5.68,-0.79,5.29,-0.02,0.03,5.25,-0.07,0.03
3240,4.14,0.11,5.51,-0.02,0.03,5.43,-0.07,0.03
3250,5.73,-0.60,5.74,-0.02,0.03,5.66,-0.08,0.03
3260,5.42,0.82,5.96,-0.02,0.03,5.87,-0.06,0.03
3270,6.02,-0.49,6.19,-0.02,0.03,6.09,-0.07,0.03
3280,6.24,0.42,6.42,-0.02,0.03,6.31,-0.06,0.03
3290,7.17,0.01,6.64,-0.02,0.03,6.56,-0.05,0.03
3300,6.21,-0.23,6.87,-0.02,0.03,6.77,-0.06,0.03
3310,6.90,-0.04,7.09,-0.02,0.03,6.99,-0.06,0.03
3320,7.68,-0.08,7.32,-0.02,0.03,7.23,-0.06,0.03
3330,7.47,-0.36,7.54,-0.03,0.03,7.45,-0.07,0.03
3340,6.34,0.49,7.77,-0.03,0.03,7.63,-0.05,0.03
3350,8.40,-0.33,7.99,-0.03,0.03,7.87,-0.06,0.03
3360,6.91,-0.03,8.22,-0.02,0.03,8.06,-0.06,0.03
3370,8.01,0.55,8.44,-0.02,0.03,8.28,-0.04,0.03
3380,9.64,-0.35,8.67,-0.02,0.03,8.54,-0.05,0.03
3390,8.77,0.33,8.89,-0.02,0.03,8.76,-0.04,0.03
3400,8.34,-0.42,9.12,-0.02,0.03,8.96,-0.05,0.03
3410,11.05,-0.03,9.34,-0.02,0.03,9.24,-0.05,0.03
3420,8.37,-0.18,9.57,-0.02,0.03,9.44,-0.05,0.03
3430,10.45,0.74,9.79,-0.02,0.03,9.68,-0.03,0.03
3440,9.84,-0.12,10.01,-0.02,0.03,9.90,-0.03,0.03
3450,8.94,-0.79,10.24,-0.02,0.03,10.09,-0.06,0.03
3460,9.68,-0.56,10.46,-0.02,0.03,10.30,-0.07,0.03
3470,10.41,0.26,10.69,-0.02,0.03,10.52,-0.06,0.03
3480,11.42,0.70,10.91,-0.02,0.03,10.76,-0.04,0.03
3490,10.34,-0.02,11.14,-0.02,0.03,10.96,-0.04,0.03
3500,10.78,0.74,11.36,-0.02,0.03,11.17,-0.01,0.03
3510,12.84,-0.29,11.59,-0.02,0.03,11.44,-0.02,0.03
3520,11.03,-0.67,11.81,-0.02,0.03,11.65,-0.04,0.03
3530,12.82,0.24,12.04,-0.02,0.03,11.90,-0.03,0.03
3540,12.44,0.84,12.26,-0.02,0.03,12.14,-0.01,0.03
3550,11.87,-0.04,12.49,-0.02,0.03,12.35,-0.01,0.03
3560,13.88,-0.13,12.72,-0.02,0.03,12.61,-0.01,0.03
3570,13.38,-0.12,12.94,-0.02,0.03,12.85,-0.02,0.03
3580,12.58,0.05,13.16,-0.02,0.03,13.06,-0.01,0.03
3590,12.92,-0.56,13.39,-0.02,0.03,13.27,-0.03,0.03
3600,12.52,-0.15,13.61,-0.02,0.03,13.47,-0.03,0.03
3610,13.41,0.01,13.84,-0.02,0.03,13.68,-0.03,0.03
3620,12.59,0.72,14.06,-0.02,0.03,13.87,-0.01,0.03
3630,15.89,-0.35,14.29,-0.02,0.03,14.15,-0.02,0.03
